,user_id,age,gender,current_role,years_of_experience,current_industry,previous_roles,key_skills,certifications,desired_role,preferred_industry,short_term_goal,long_term_goal,learning_style,time_available_per_week,motivation_level,recommended_skills,gender_encoded,learning_style_encoded,current_role_encoded,current_industry_encoded,previous_roles_encoded,desired_role_encoded,preferred_industry_encoded,short_term_encoded,long_term_encoded,key_skills_encoded,recommended_skills_encoded,certifications_encoded,certifications_imputed,recommended_skills_imputed,key_skills_imputed,long_term_imputed,short_term_imputed,desired_role_imputed,previous_roles_imputed,current_industry_imputed,current_role_imputed,preferred_industry_imputed
1552,1553,48,Male,Content Writer,16.3,Education,"Data Analyst, Entrepreneur","Project Management, SEO, Leadership, Python, Data Analysis","Scrum Master, Google Analytics",Creative Director,Marketing,Upskilling,Leadership,Collaborative,10,5,"Project Management, Data Analysis",1,0.0,487,577,32,612,647,1033,992,1,35,46.0,46.0,35.0,1.0,992.0,1033.0,612.0,32.0,577.0,487.0,647.0
1553,1554,36,Male,Software Engineer,15.6,Finance,"Entrepreneur, HR Manager, Software Engineer","Leadership, SEO",,Team Lead,Healthcare,Role Switch,Leadership,Reading,26,9,Cloud Computing,1,2.0,466,593,8,557,583,961,992,26,111,,71.79954441913439,111.0,26.0,992.0,961.0,557.0,8.0,593.0,466.0,583.0
1554,1555,31,Male,Software Engineer,15.4,Healthcare,"Content Writer, HR Manager, Software Engineer","Data Analysis, Python, Project Management, Leadership",Google Analytics,Team Lead,IT,Upskilling,Entrepreneurship,Reading,12,7,"Leadership, Cloud Computing",1,2.0,466,610,3,557,622,1033,1006,1,30,132.0,132.0,30.0,1.0,1006.0,1033.0,557.0,3.0,610.0,466.0,622.0
1555,1556,44,Female,Entrepreneur,8.4,Finance,"Entrepreneur, Data Analyst, Marketing Specialist","Cloud Computing, Project Management, Leadership, Java, SEO",Scrum Master,Creative Director,Healthcare,Upskilling,Expertise,Hands-on,12,10,"Project Management, SEO",0,1.0,490,593,13,612,583,1033,1002,1,29,157.0,157.0,29.0,1.0,1002.0,1033.0,612.0,13.0,593.0,490.0,583.0
1556,1557,44,Female,Data Analyst,19.1,Education,"HR Manager, Software Engineer, Entrepreneur","Leadership, SEO",,Project Manager,Finance,Upskilling,Expertise,Reading,26,5,Java,0,2.0,543,577,9,640,571,1033,1002,26,127,,71.79954441913439,127.0,26.0,1002.0,1033.0,640.0,9.0,577.0,543.0,571.0
1557,1558,29,Female,HR Manager,3.1,Marketing,"HR Manager, Entrepreneur","Data Analysis, Python",,Creative Director,IT,Upskilling,Entrepreneurship,Hands-on,11,4,Python,0,1.0,475,609,35,612,622,1033,1006,31,179,,71.79954441913439,179.0,31.0,1006.0,1033.0,612.0,35.0,609.0,475.0,622.0
1558,1559,37,Female,Marketing Specialist,12.6,Finance,"Marketing Specialist, Content Writer","Leadership, Python, Data Analysis","AWS Certified, PMP",Data Scientist,IT,Upskilling,Expertise,Collaborative,21,8,Java,0,0.0,539,593,50,615,622,1033,1002,3,127,61.0,61.0,127.0,3.0,1002.0,1033.0,615.0,50.0,593.0,539.0,622.0
1559,1560,50,Male,Content Writer,12.2,Education,Entrepreneur,"Project Management, Cloud Computing, SEO","AWS Certified, PMP",Project Manager,IT,Promotion,Leadership,Hands-on,26,6,"Leadership, SEO",1,1.0,487,577,193,640,622,1006,992,2,22,61.0,61.0,22.0,2.0,992.0,1006.0,640.0,193.0,577.0,487.0,622.0
1560,1561,53,Male,Data Analyst,5.0,Marketing,"Content Writer, HR Manager, Data Analyst","Project Management, Python, Data Analysis","AWS Certified, Google Analytics, Scrum Master",Business Consultant,Healthcare,Role Switch,Expertise,Reading,23,6,Leadership,1,2.0,543,609,8,576,583,961,1002,3,156,13.0,13.0,156.0,3.0,1002.0,961.0,576.0,8.0,609.0,543.0,583.0
1561,1562,50,Male,Data Analyst,18.8,Healthcare,Software Engineer,"Project Management, Leadership, Java","Scrum Master, PMP, AWS Certified",Business Consultant,Marketing,Upskilling,Leadership,Reading,16,3,"Leadership, SEO",1,2.0,543,610,152,576,647,1033,992,5,22,7.0,7.0,22.0,5.0,992.0,1033.0,576.0,152.0,610.0,543.0,647.0
1562,1563,53,Female,Software Engineer,3.8,Healthcare,Data Analyst,"Cloud Computing, Java, Python, Data Analysis",PMP,Business Consultant,IT,Upskilling,Expertise,Reading,17,9,"Leadership, Cloud Computing",0,2.0,466,610,162,576,622,1033,1002,2,30,115.0,115.0,30.0,2.0,1002.0,1033.0,576.0,162.0,610.0,466.0,622.0
1563,1564,55,Male,Software Engineer,9.8,Finance,"HR Manager, Marketing Specialist","Project Management, Python, Leadership","AWS Certified, PMP, Scrum Master",Project Manager,IT,Upskilling,Entrepreneurship,Hands-on,20,8,"Python, SEO, Cloud Computing",1,1.0,466,593,21,640,622,1033,1006,4,4,33.0,33.0,4.0,4.0,1006.0,1033.0,640.0,21.0,593.0,466.0,622.0
1564,1565,40,Male,Software Engineer,11.0,Marketing,"Content Writer, Data Analyst, Marketing Specialist","Project Management, Java, Cloud Computing, Leadership",AWS Certified,Project Manager,Education,Role Switch,Leadership,Hands-on,9,6,Cloud Computing,1,1.0,466,609,13,640,577,961,992,1,111,155.0,155.0,111.0,1.0,992.0,961.0,640.0,13.0,609.0,466.0,577.0
1565,1566,26,Female,Content Writer,3.9,IT,"HR Manager, Data Analyst","Java, Python, Project Management, Data Analysis, Leadership",,Data Scientist,Education,Promotion,Entrepreneurship,Reading,29,8,"Project Management, Data Analysis",0,2.0,487,611,48,615,577,1006,1006,2,35,,71.79954441913439,35.0,2.0,1006.0,1006.0,615.0,48.0,611.0,487.0,577.0
1566,1567,30,Male,Marketing Specialist,7.3,Finance,"Content Writer, Entrepreneur","Data Analysis, Java",,Team Lead,Finance,Role Switch,Expertise,Hands-on,10,2,"Python, Java, Data Analysis",1,1.0,539,593,31,557,571,961,1002,11,5,,71.79954441913439,5.0,11.0,1002.0,961.0,557.0,31.0,593.0,539.0,571.0
1567,1568,32,Female,Marketing Specialist,10.7,Finance,"Content Writer, Software Engineer, Entrepreneur","Cloud Computing, Java, Leadership, Python","PMP, Google Analytics",Project Manager,Finance,Role Switch,Entrepreneurship,Reading,22,3,"Cloud Computing, Java, Data Analysis",0,2.0,539,593,11,640,571,961,1006,1,9,41.0,41.0,9.0,1.0,1006.0,961.0,640.0,11.0,593.0,539.0,571.0
1568,1569,34,Female,Data Analyst,15.7,Finance,Marketing Specialist,"Java, Python",AWS Certified,Business Consultant,IT,Promotion,Leadership,Hands-on,14,3,Data Analysis,0,1.0,543,593,174,576,622,1006,992,14,148,155.0,155.0,148.0,14.0,992.0,1006.0,576.0,174.0,593.0,543.0,622.0
1569,1570,50,Male,Marketing Specialist,9.1,Finance,"Entrepreneur, HR Manager","Leadership, Project Management, Data Analysis",,Team Lead,Marketing,Upskilling,Entrepreneurship,Hands-on,16,7,Java,1,1.0,539,593,29,557,647,1033,1006,5,127,,71.79954441913439,127.0,5.0,1006.0,1033.0,557.0,29.0,593.0,539.0,647.0
1570,1571,53,Male,Entrepreneur,9.0,Marketing,"Marketing Specialist, Data Analyst","Leadership, Cloud Computing, SEO, Project Management, Python",AWS Certified,Creative Director,Finance,Role Switch,Leadership,Hands-on,26,7,"Cloud Computing, Leadership, Java",1,1.0,490,609,35,612,571,961,992,1,2,155.0,155.0,2.0,1.0,992.0,961.0,612.0,35.0,609.0,490.0,571.0
1571,1572,31,Female,Content Writer,14.5,Marketing,"Content Writer, Software Engineer","SEO, Leadership, Java, Project Management, Cloud Computing",PMP,Business Consultant,IT,Role Switch,Expertise,Reading,18,8,"Python, Project Management, Data Analysis",0,2.0,487,609,33,576,622,961,1002,2,4,115.0,115.0,4.0,2.0,1002.0,961.0,576.0,33.0,609.0,487.0,622.0
1572,1573,38,Male,Data Analyst,11.1,Healthcare,"HR Manager, Marketing Specialist, Content Writer","Java, SEO, Data Analysis",,Project Manager,IT,Upskilling,Expertise,Collaborative,14,5,"Leadership, Project Management",1,0.0,543,610,8,640,622,1033,1002,5,13,,71.79954441913439,13.0,5.0,1002.0,1033.0,640.0,8.0,610.0,543.0,622.0
1573,1574,35,Male,Marketing Specialist,3.8,Education,"Software Engineer, Data Analyst, Marketing Specialist","Data Analysis, SEO",,Project Manager,Education,Role Switch,Expertise,Hands-on,17,4,"Java, Python, Project Management",1,1.0,539,577,18,640,577,961,1002,26,9,,71.79954441913439,9.0,26.0,1002.0,961.0,640.0,18.0,577.0,539.0,577.0
1574,1575,28,Male,Software Engineer,19.8,Finance,"Entrepreneur, Data Analyst","Python, Project Management","AWS Certified, PMP, Scrum Master",Business Consultant,Education,Upskilling,Leadership,Collaborative,28,2,"Java, Python",1,0.0,466,593,38,576,577,1033,992,21,22,33.0,33.0,22.0,21.0,992.0,1033.0,576.0,38.0,593.0,466.0,577.0
1575,1576,34,Male,Marketing Specialist,6.5,Marketing,"Entrepreneur, Marketing Specialist, HR Manager","Python, Project Management",AWS Certified,Data Scientist,IT,Upskilling,Expertise,Collaborative,18,1,Python,1,0.0,539,609,9,615,622,1033,1002,21,179,155.0,155.0,179.0,21.0,1002.0,1033.0,615.0,9.0,609.0,539.0,622.0
1576,1577,48,Male,Entrepreneur,3.3,Finance,"Data Analyst, Entrepreneur, Marketing Specialist","Java, Data Analysis, SEO, Project Management, Leadership",,Team Lead,IT,Promotion,Expertise,Hands-on,17,6,"Java, Leadership",1,1.0,490,593,12,557,622,1006,1002,1,15,,71.79954441913439,15.0,1.0,1002.0,1006.0,557.0,12.0,593.0,490.0,622.0
1577,1578,42,Female,Content Writer,16.1,Finance,"Entrepreneur, Marketing Specialist, Content Writer","Java, Project Management, Python, Data Analysis, Cloud Computing","Scrum Master, AWS Certified, Google Analytics",Data Scientist,Marketing,Role Switch,Leadership,Collaborative,30,4,"Python, Project Management",0,0.0,487,593,10,615,647,961,992,1,34,31.0,31.0,34.0,1.0,992.0,961.0,615.0,10.0,593.0,487.0,647.0
1578,1579,49,Female,Software Engineer,17.8,IT,"Software Engineer, HR Manager, Marketing Specialist","Cloud Computing, Java",,Data Scientist,IT,Promotion,Entrepreneurship,Reading,13,10,"Data Analysis, Project Management",0,2.0,466,611,13,615,622,1006,1006,14,29,,71.79954441913439,29.0,14.0,1006.0,1006.0,615.0,13.0,611.0,466.0,622.0
1579,1580,29,Female,HR Manager,5.7,IT,Data Analyst,"SEO, Project Management, Java, Python, Leadership","Google Analytics, AWS Certified",Creative Director,Education,Role Switch,Leadership,Collaborative,26,2,"SEO, Data Analysis",0,0.0,475,611,162,612,577,961,992,1,24,59.0,59.0,24.0,1.0,992.0,961.0,612.0,162.0,611.0,475.0,577.0
1580,1581,42,Female,HR Manager,4.2,Education,"HR Manager, Data Analyst","Python, Data Analysis, Cloud Computing, Java, Project Management",,Creative Director,Marketing,Upskilling,Expertise,Collaborative,16,5,"SEO, Leadership, Java",0,0.0,475,577,48,612,647,1033,1002,3,4,,71.79954441913439,4.0,3.0,1002.0,1033.0,612.0,48.0,577.0,475.0,647.0
1581,1582,38,Male,Marketing Specialist,7.4,Finance,"Software Engineer, Content Writer, Data Analyst","SEO, Cloud Computing, Java, Project Management, Data Analysis","Scrum Master, PMP, Google Analytics",Business Consultant,Finance,Role Switch,Leadership,Collaborative,15,5,Data Analysis,1,0.0,539,593,8,576,571,961,992,1,148,18.0,18.0,148.0,1.0,992.0,961.0,576.0,8.0,593.0,539.0,571.0
1582,1583,51,Female,HR Manager,1.7,Healthcare,Software Engineer,"Leadership, SEO",,Data Scientist,Marketing,Promotion,Expertise,Collaborative,15,6,"Project Management, Python",0,0.0,475,610,152,615,647,1006,1002,26,18,,71.79954441913439,18.0,26.0,1002.0,1006.0,615.0,152.0,610.0,475.0,647.0
1583,1584,22,Female,Data Analyst,18.1,Education,"Data Analyst, Software Engineer, Entrepreneur","Java, Leadership",,Data Scientist,IT,Role Switch,Expertise,Reading,19,6,SEO,0,2.0,543,577,8,615,622,961,1002,13,147,,71.79954441913439,147.0,13.0,1002.0,961.0,615.0,8.0,577.0,543.0,622.0
1584,1585,32,Female,Data Analyst,5.3,Finance,Entrepreneur,"Leadership, Java, SEO, Project Management",AWS Certified,Data Scientist,IT,Promotion,Expertise,Hands-on,18,10,"Cloud Computing, Python, Leadership",0,1.0,543,593,193,615,622,1006,1002,3,8,155.0,155.0,8.0,3.0,1002.0,1006.0,615.0,193.0,593.0,543.0,622.0
1585,1586,30,Female,Content Writer,8.8,Education,Software Engineer,"Data Analysis, Project Management, Cloud Computing",,Business Consultant,Marketing,Role Switch,Leadership,Reading,30,5,"Cloud Computing, Java",0,2.0,487,577,152,576,647,961,992,4,10,,71.79954441913439,10.0,4.0,992.0,961.0,576.0,152.0,577.0,487.0,647.0
1586,1587,27,Male,HR Manager,8.8,Healthcare,"Content Writer, Entrepreneur","Java, Project Management, Leadership, Data Analysis, Python","AWS Certified, PMP",Data Scientist,Healthcare,Role Switch,Expertise,Collaborative,24,10,"Data Analysis, SEO, Leadership",1,0.0,475,610,31,615,583,961,1002,1,18,61.0,61.0,18.0,1.0,1002.0,961.0,615.0,31.0,610.0,475.0,583.0
1587,1588,27,Female,Entrepreneur,1.6,Education,Entrepreneur,"Python, Java",Scrum Master,Team Lead,Healthcare,Promotion,Expertise,Hands-on,19,8,"Python, Java",0,1.0,490,577,193,557,583,1006,1002,28,28,157.0,157.0,28.0,28.0,1002.0,1006.0,557.0,193.0,577.0,490.0,583.0
1588,1589,45,Female,Data Analyst,10.3,Education,"Software Engineer, Data Analyst","Project Management, Cloud Computing, SEO, Java","PMP, Google Analytics",Creative Director,IT,Role Switch,Leadership,Reading,8,2,Data Analysis,0,2.0,543,577,35,612,622,961,992,2,148,41.0,41.0,148.0,2.0,992.0,961.0,612.0,35.0,577.0,543.0,622.0
1589,1590,44,Female,Entrepreneur,9.8,Healthcare,Marketing Specialist,"Data Analysis, Java, SEO, Cloud Computing","Scrum Master, AWS Certified",Team Lead,Healthcare,Role Switch,Leadership,Collaborative,14,9,"Leadership, Python, Java",0,0.0,490,610,174,557,583,961,992,2,6,55.0,55.0,6.0,2.0,992.0,961.0,557.0,174.0,610.0,490.0,583.0
1590,1591,22,Male,Entrepreneur,18.1,Marketing,"Data Analyst, Software Engineer","Cloud Computing, Project Management",,Creative Director,Healthcare,Role Switch,Expertise,Collaborative,15,7,"Java, SEO",1,0.0,490,609,29,612,583,961,1002,14,23,,71.79954441913439,23.0,14.0,1002.0,961.0,612.0,29.0,609.0,490.0,583.0
1591,1592,28,Female,HR Manager,2.2,Finance,"Content Writer, Data Analyst, Software Engineer","Cloud Computing, Data Analysis, Python",,Business Consultant,Education,Promotion,Expertise,Hands-on,24,10,"Java, Project Management, SEO",0,1.0,475,593,9,576,577,1006,1002,6,6,,71.79954441913439,6.0,6.0,1002.0,1006.0,576.0,9.0,593.0,475.0,577.0
1592,1593,44,Female,HR Manager,11.0,IT,"HR Manager, Entrepreneur","Project Management, Cloud Computing, SEO, Python",,Data Scientist,Education,Upskilling,Expertise,Collaborative,6,3,"Leadership, SEO",0,0.0,475,611,35,615,577,1033,1002,1,22,,71.79954441913439,22.0,1.0,1002.0,1033.0,615.0,35.0,611.0,475.0,577.0
1593,1594,35,Female,Marketing Specialist,18.8,Healthcare,Software Engineer,"Project Management, Cloud Computing, Python, SEO",,Data Scientist,Marketing,Upskilling,Expertise,Reading,6,8,"Leadership, Project Management",0,2.0,539,610,152,615,647,1033,1002,4,13,,71.79954441913439,13.0,4.0,1002.0,1033.0,615.0,152.0,610.0,539.0,647.0
1594,1595,51,Female,HR Manager,9.9,IT,"Entrepreneur, Software Engineer, HR Manager","Data Analysis, Java, Project Management, Python, SEO",,Data Scientist,Education,Upskilling,Expertise,Hands-on,14,1,Cloud Computing,0,1.0,475,611,7,615,577,1033,1002,1,111,,71.79954441913439,111.0,1.0,1002.0,1033.0,615.0,7.0,611.0,475.0,577.0
1595,1596,32,Female,Entrepreneur,2.2,Healthcare,Marketing Specialist,"Data Analysis, Python, SEO, Java, Cloud Computing",AWS Certified,Creative Director,Healthcare,Upskilling,Leadership,Reading,8,3,Leadership,0,2.0,490,610,174,612,583,1033,992,2,156,155.0,155.0,156.0,2.0,992.0,1033.0,612.0,174.0,610.0,490.0,583.0
1596,1597,54,Female,Entrepreneur,12.2,Healthcare,"Data Analyst, Content Writer, Marketing Specialist","Python, SEO, Cloud Computing","AWS Certified, Google Analytics",Creative Director,Marketing,Promotion,Entrepreneurship,Reading,11,7,"Cloud Computing, Leadership",0,2.0,490,610,11,612,647,1006,1006,3,28,60.0,60.0,28.0,3.0,1006.0,1006.0,612.0,11.0,610.0,490.0,647.0
1597,1598,32,Female,HR Manager,3.5,IT,Content Writer,"SEO, Leadership, Project Management","Google Analytics, AWS Certified",Project Manager,IT,Promotion,Entrepreneurship,Reading,26,1,Python,0,2.0,475,611,178,640,622,1006,1006,8,179,59.0,59.0,179.0,8.0,1006.0,1006.0,640.0,178.0,611.0,475.0,622.0
1598,1599,54,Male,Data Analyst,13.6,Marketing,Software Engineer,"Java, Leadership, Data Analysis","AWS Certified, Google Analytics",Team Lead,Healthcare,Promotion,Leadership,Reading,21,2,"Java, Python",1,2.0,543,609,152,557,583,1006,992,3,22,60.0,60.0,22.0,3.0,992.0,1006.0,557.0,152.0,609.0,543.0,583.0
1599,1600,35,Male,Software Engineer,19.7,IT,"Marketing Specialist, Software Engineer","Data Analysis, Python","Google Analytics, PMP, Scrum Master",Project Manager,Healthcare,Promotion,Leadership,Hands-on,5,5,"SEO, Data Analysis",1,1.0,466,611,37,640,583,1006,992,31,24,24.0,24.0,24.0,31.0,992.0,1006.0,640.0,37.0,611.0,466.0,583.0
1600,1601,49,Male,Software Engineer,18.2,Marketing,"Data Analyst, Entrepreneur","Cloud Computing, SEO","Google Analytics, PMP, AWS Certified",Creative Director,IT,Promotion,Entrepreneurship,Reading,19,6,"Python, Data Analysis, Java",1,2.0,466,609,32,612,622,1006,1006,19,9,29.0,29.0,9.0,19.0,1006.0,1006.0,612.0,32.0,609.0,466.0,622.0
1601,1602,29,Male,Data Analyst,5.0,Education,"Data Analyst, Software Engineer","Data Analysis, SEO","AWS Certified, PMP",Team Lead,Finance,Role Switch,Entrepreneurship,Collaborative,5,10,"Data Analysis, Python",1,0.0,543,577,29,557,571,961,1006,26,23,61.0,61.0,23.0,26.0,1006.0,961.0,557.0,29.0,577.0,543.0,571.0
1602,1603,39,Male,Data Analyst,16.1,IT,"HR Manager, Data Analyst","Java, SEO, Data Analysis, Cloud Computing, Project Management","AWS Certified, Google Analytics, Scrum Master",Team Lead,Marketing,Promotion,Leadership,Reading,27,6,"Python, Data Analysis, Leadership",1,2.0,543,611,48,557,647,1006,992,1,7,13.0,13.0,7.0,1.0,992.0,1006.0,557.0,48.0,611.0,543.0,647.0
1603,1604,25,Male,Entrepreneur,1.3,Marketing,"Marketing Specialist, Data Analyst","SEO, Leadership","PMP, Google Analytics",Creative Director,Marketing,Upskilling,Leadership,Hands-on,12,6,"Python, Project Management",1,1.0,490,609,35,612,647,1033,992,21,34,41.0,41.0,34.0,21.0,992.0,1033.0,612.0,35.0,609.0,490.0,647.0
1604,1605,46,Female,Content Writer,10.6,IT,"Marketing Specialist, Software Engineer","Project Management, Leadership",,Project Manager,IT,Role Switch,Entrepreneurship,Hands-on,23,4,"Leadership, Data Analysis, Cloud Computing",0,1.0,487,611,37,640,622,961,1006,21,10,,71.79954441913439,10.0,21.0,1006.0,961.0,640.0,37.0,611.0,487.0,622.0
1605,1606,38,Female,HR Manager,3.4,Marketing,"Content Writer, Software Engineer","Leadership, SEO, Data Analysis, Cloud Computing",,Creative Director,Finance,Role Switch,Leadership,Collaborative,25,1,Leadership,0,0.0,475,609,33,612,571,961,992,1,156,,71.79954441913439,156.0,1.0,992.0,961.0,612.0,33.0,609.0,475.0,571.0
1606,1607,43,Male,Content Writer,15.5,Education,Marketing Specialist,"Python, Data Analysis, Leadership, Cloud Computing","Google Analytics, AWS Certified",Creative Director,Marketing,Promotion,Expertise,Hands-on,14,1,"Python, Leadership",1,1.0,487,577,174,612,647,1006,1002,2,17,59.0,59.0,17.0,2.0,1002.0,1006.0,612.0,174.0,577.0,487.0,647.0
1607,1608,49,Male,HR Manager,17.0,Marketing,"Content Writer, Software Engineer","Java, SEO, Project Management, Data Analysis, Python",,Business Consultant,Healthcare,Upskilling,Expertise,Reading,14,4,"Cloud Computing, Java, SEO",1,2.0,475,609,33,576,583,1033,1002,1,4,,71.79954441913439,4.0,1.0,1002.0,1033.0,576.0,33.0,609.0,475.0,583.0
1608,1609,51,Male,Content Writer,4.3,Education,Content Writer,"Data Analysis, Java, SEO, Python",,Team Lead,Education,Upskilling,Leadership,Collaborative,5,8,"Data Analysis, Python, Leadership",1,0.0,487,577,178,557,577,1033,992,3,6,,71.79954441913439,6.0,3.0,992.0,1033.0,557.0,178.0,577.0,487.0,577.0
1609,1610,50,Female,Data Analyst,2.3,Education,Entrepreneur,"Data Analysis, Leadership",AWS Certified,Project Manager,IT,Promotion,Entrepreneurship,Reading,28,4,SEO,0,2.0,543,577,193,640,622,1006,1006,22,147,155.0,155.0,147.0,22.0,1006.0,1006.0,640.0,193.0,577.0,543.0,622.0
1610,1611,37,Male,Software Engineer,8.1,Finance,"Data Analyst, HR Manager, Marketing Specialist","Python, Java","Scrum Master, AWS Certified",Data Scientist,Marketing,Role Switch,Expertise,Reading,19,9,"Cloud Computing, Java, Project Management",1,2.0,466,593,9,615,647,961,1002,28,2,55.0,55.0,2.0,28.0,1002.0,961.0,615.0,9.0,593.0,466.0,647.0
1611,1612,30,Female,Data Analyst,4.3,Marketing,"HR Manager, Entrepreneur","Python, SEO","Google Analytics, AWS Certified",Business Consultant,Healthcare,Role Switch,Expertise,Collaborative,24,3,"Data Analysis, Java",0,0.0,543,609,35,576,583,961,1002,26,32,59.0,59.0,32.0,26.0,1002.0,961.0,576.0,35.0,609.0,543.0,583.0
1612,1613,34,Female,Software Engineer,19.1,Marketing,"Entrepreneur, Data Analyst, Software Engineer","Data Analysis, Cloud Computing, Leadership, Project Management, Java",,Business Consultant,IT,Promotion,Expertise,Collaborative,27,2,Python,0,0.0,466,609,10,576,622,1006,1002,1,179,,71.79954441913439,179.0,1.0,1002.0,1006.0,576.0,10.0,609.0,466.0,622.0
